Transaction_ID,Customer_ID,Purchase_Date,Age,Gender,Location,Online/Offline,Online_Store,Category,Item_Purchased,Brand,Color,Size,Quantity,Purchase_Amount_(₹),Discount_(%),Festival/Sale,Shipping_Charge_(₹),Delivery_Speed,Delivery_Time_(Days),Subscription_Status,Payment_Method,Review_Rating,Return_Status,Previous_Purchases,Frequency_of_Purchases
TXN502105,CUST100683,2024-02-24,58.0,Female,Chennai,Online,Meesho,Footwear,Sneakers,Zara,Black,8,1.0,766.0,20.0,Missing,79.0,Same Day,1.0,No,Debit Card,3.0,Not Returned,5.0,Fortnightly
TXN508123,CUST102619,2024-02-24,57.0,Female,Mumbai,Online,Ajio,Accessories,Backpack,Allen Solly,Navy,Free Size,1.0,781.0,35.0,Missing,99.0,Standard,8.0,No,Debit Card,3.0,Not Returned,2.0,Monthly
TXN500745,CUST100199,2024-02-24,58.0,Female,Pune,Online,Flipkart,Footwear,Sneakers,Roadster,Navy,9,1.0,2027.0,22.0,Missing,79.0,Same Day,1.0,Yes,UPI,4.0,Not Returned,0.0,Fortnightly
TXN501147,CUST100348,2024-02-25,25.0,Male,Kochi,Online,Myntra,Clothing,Shorts,Nike,Red,L,1.0,2564.0,44.0,Missing,0.0,Standard,6.0,Yes,UPI,2.0,Returned,7.0,Weekly
TXN500244,CUST100057,2024-02-25,24.0,Female,Ahmedabad,Online,Myntra,Footwear,Boots,US Polo,Grey,10,1.0,1812.0,23.0,Missing,0.0,Standard,5.0,Yes,UPI,3.0,Not Returned,10.0,Weekly
TXN503108,CUST101000,2024-02-25,51.0,Male,Chennai,Online,Ajio,Accessories,Backpack,Nike,Yellow,Free Size,1.0,2644.0,32.0,Missing,0.0,Express,4.0,No,UPI,5.0,Not Returned,1.0,Fortnightly
TXN508056,CUST102607,2024-02-25,28.0,Male,Pune,Online,Flipkart,Clothing,Hoodie,H&M,Red,M,1.0,1020.0,55.0,Missing,199.0,Standard,7.0,No,Credit Card,2.0,Not Returned,2.0,Quarterly
TXN509903,CUST103166,2024-02-25,49.0,Female,Kolkata,Online,Ajio,Clothing,Kurta,Bewakoof,Red,L,1.0,308.0,31.0,Missing,0.0,Standard,6.0,Yes,Credit Card,4.0,Not Returned,3.0,Weekly
TXN508725,CUST102804,2024-02-25,25.0,Male,Kochi,Offline,Myntra,Clothing,Dress,Roadster,Green,S,1.0,881.0,39.0,Missing,0.0,Standard,0.0,No,Cash on Delivery,4.0,Not Returned,4.0,Weekly
TXN504941,CUST101639,2024-02-25,29.0,Male,Pune,Online,Amazon,Clothing,Kurta,Zara,Brown,S,1.0,490.0,28.0,Missing,0.0,Standard,8.0,Yes,Debit Card,4.0,Not Returned,2.0,Fortnightly
TXN503508,CUST101129,2024-02-25,45.0,Female,Delhi,Online,Myntra,Footwear,Boots,HRX,Grey,8,2.0,6533.0,42.0,Missing,199.0,Express,3.0,No,UPI,4.0,Not Returned,7.0,Weekly
TXN506982,CUST102288,2024-02-26,57.0,Female,Bangalore,Online,Myntra,Clothing,Saree,Puma,Pink,L,1.0,1789.0,42.0,Missing,0.0,Same Day,1.0,No,UPI,4.0,Not Returned,0.0,Rarely
TXN505925,CUST101931,2024-02-26,38.0,Male,Pune,Online,Ajio,Clothing,Dress,Puma,Pink,M,1.0,2329.0,27.0,Missing,0.0,Standard,6.0,No,EMI,3.0,Not Returned,10.0,Weekly
TXN509691,CUST103086,2024-02-26,25.0,Male,Hyderabad,Online,Amazon,Accessories,Wallet,Zara,White,M,4.0,11680.0,65.0,Missing,0.0,Standard,6.0,No,Debit Card,2.0,Not Returned,15.0,Weekly
TXN501990,CUST100647,2024-02-26,40.0,Female,Hyderabad,Online,Flipkart,Clothing,Dress,HRX,Brown,L,1.0,536.0,35.0,Missing,49.0,Standard,7.0,Yes,Credit Card,4.0,Not Returned,1.0,Quarterly
TXN504264,CUST101398,2024-02-26,19.0,Female,Kolkata,Online,Myntra,Accessories,Cap,Max,Red,Free Size,1.0,218.0,56.0,Missing,79.0,Standard,5.0,No,UPI,5.0,Not Returned,0.0,Monthly
TXN503787,CUST101239,2024-02-26,19.0,Male,Chennai,Online,Shein,Clothing,Shorts,Levis,Grey,XS,1.0,2783.0,26.0,Missing,0.0,Standard,7.0,No,UPI,3.0,Not Returned,3.0,Fortnightly
TXN505560,CUST101802,2024-02-26,37.0,Female,Hyderabad,Online,Ajio,Accessories,Socks,Bewakoof,Pink,Free Size,1.0,314.0,64.0,Missing,0.0,Standard,6.0,No,UPI,3.0,Not Returned,6.0,Weekly
TXN505616,CUST101827,2024-02-26,59.0,Female,Pune,Online,Flipkart,Clothing,Jacket,H&M,Pink,M,1.0,1406.0,49.0,Missing,149.0,Standard,7.0,No,UPI,3.0,Not Returned,7.0,Weekly
TXN509171,CUST102933,2024-02-26,36.0,Male,Bangalore,Online,Myntra,Accessories,Socks,H&M,Red,Free Size,1.0,783.0,22.0,Missing,99.0,Standard,8.0,No,UPI,2.0,Not Returned,2.0,Fortnightly
TXN506403,CUST102105,2024-02-26,29.0,Male,Indore,Online,Flipkart,Clothing,Trousers,US Polo,Navy,S,1.0,1058.0,44.0,Missing,0.0,Standard,5.0,Yes,UPI,5.0,Not Returned,2.0,Quarterly
TXN504363,CUST101442,2024-02-26,57.0,Female,Delhi,Online,Ajio,Clothing,Shirt,Nike,Yellow,M,1.0,2132.0,68.0,Missing,199.0,Standard,6.0,No,Credit Card,4.0,Not Returned,2.0,Monthly
TXN500719,CUST100195,2024-02-27,21.0,Male,Bangalore,Online,Amazon,Footwear,Boots,Roadster,Beige,10,1.0,2256.0,41.0,Missing,0.0,Express,4.0,No,UPI,3.0,Not Returned,5.0,Weekly
TXN502718,CUST100877,2024-02-27,49.0,Male,Pune,Offline,Myntra,Clothing,Shorts,Nike,Green,L,1.0,1663.0,61.0,Missing,0.0,Standard,0.0,No,UPI,4.0,Not Returned,1.0,Weekly
TXN509068,CUST102894,2024-02-27,28.0,Male,Bangalore,Online,Meesho,Clothing,Hoodie,Zara,Navy,M,2.0,4908.0,62.0,Missing,0.0,Same Day,1.0,No,Credit Card,3.0,Not Returned,11.0,Weekly
TXN502660,CUST100868,2024-02-27,36.0,Female,Ahmedabad,Online,Amazon,Clothing,Trousers,Allen Solly,Brown,XL,2.0,1310.0,41.0,Missing,79.0,Express,4.0,No,UPI,4.0,Not Returned,2.0,Fortnightly
TXN501769,CUST100579,2024-02-27,22.0,Female,Indore,Online,Amazon,Footwear,Running Shoes,Max,Black,6,1.0,660.0,33.0,Missing,0.0,Same Day,1.0,Yes,UPI,5.0,Not Returned,3.0,Fortnightly
TXN509692,CUST103086,2024-02-27,25.0,Male,Hyderabad,Online,Flipkart,Footwear,Slippers,HRX,Navy,6,2.0,2178.0,40.0,Missing,99.0,Standard,4.0,No,Net Banking,2.0,Not Returned,16.0,Weekly
TXN501964,CUST100636,2024-02-27,27.0,Male,Surat,Online,Myntra,Clothing,Hoodie,Puma,Grey,L,1.0,1016.0,64.0,Missing,0.0,Standard,7.0,Yes,Cash on Delivery,3.0,Returned,4.0,Fortnightly
TXN508275,CUST102668,2024-02-27,21.0,Female,Gurgaon,Offline,Myntra,Clothing,Saree,Levis,Brown,L,1.0,2134.0,56.0,Missing,0.0,Standard,0.0,Yes,UPI,3.0,Not Returned,2.0,Weekly
TXN504278,CUST101405,2024-02-27,24.0,Female,Jaipur,Online,Myntra,Clothing,Saree,Zara,Beige,S,3.0,6762.0,45.0,Missing,49.0,Standard,7.0,No,Cash on Delivery,3.0,Not Returned,1.0,Fortnightly
TXN506651,CUST102192,2024-02-27,30.0,Male,Kochi,Online,Myntra,Accessories,Belt,US Polo,Black,M,1.0,846.0,67.0,Missing,149.0,Express,2.0,Yes,Credit Card,4.0,Not Returned,2.0,Fortnightly
TXN506372,CUST102098,2024-02-27,49.0,Male,Pune,Online,Myntra,Clothing,Jeans,HRX,White,M,2.0,931.0,55.0,Missing,0.0,Express,3.0,Yes,Net Banking,4.0,Not Returned,0.0,Monthly
TXN502861,CUST100933,2024-02-27,45.0,Male,Kochi,Online,Myntra,Accessories,Sunglasses,Bata,Brown,M,1.0,741.0,62.0,Missing,199.0,Express,4.0,No,UPI,5.0,Not Returned,7.0,Weekly
TXN507352,CUST102400,2024-02-27,18.0,Female,Chennai,Online,Ajio,Footwear,Boots,Roadster,Green,7,3.0,6242.0,26.0,Missing,0.0,Standard,4.0,No,UPI,3.0,Returned,1.0,Quarterly
TXN509886,CUST103158,2024-02-27,46.0,Male,Mumbai,Online,Flipkart,Footwear,Boots,Roadster,Black,7,1.0,846.0,61.0,Missing,0.0,Standard,4.0,Yes,UPI,5.0,Not Returned,2.0,Quarterly
TXN502332,CUST100753,2024-02-28,57.0,Female,Mumbai,Online,Ajio,Accessories,Watch,Zara,Red,M,1.0,2287.0,62.0,Missing,0.0,Standard,7.0,No,Debit Card,3.0,Not Returned,10.0,Weekly
TXN504194,CUST101377,2024-02-28,49.0,Female,Hyderabad,Online,Ajio,Footwear,Boots,Bata,Green,9,1.0,2194.0,30.0,Missing,0.0,Standard,6.0,Yes,Credit Card,1.0,Returned,0.0,Monthly
TXN502303,CUST100749,2024-02-28,24.0,Male,Kolkata,Online,Myntra,Footwear,Slippers,H&M,Blue,7,1.0,1423.0,65.0,Missing,0.0,Express,3.0,No,UPI,2.0,Returned,0.0,Fortnightly
TXN509847,CUST103148,2024-02-28,59.0,Female,Hyderabad,Online,Myntra,Clothing,Hoodie,Bewakoof,Yellow,M,1.0,566.0,29.0,Missing,0.0,Standard,4.0,Yes,Debit Card,4.0,Returned,0.0,Fortnightly
TXN504925,CUST101635,2024-02-28,40.0,Male,Chennai,Online,Myntra,Footwear,Slippers,Bata,Brown,6,1.0,1847.0,35.0,Missing,0.0,Standard,8.0,Yes,Credit Card,3.0,Returned,1.0,Fortnightly
TXN503733,CUST101210,2024-02-28,44.0,Male,Noida,Offline,Myntra,Accessories,Belt,HRX,Brown,M,4.0,1064.0,49.0,Missing,0.0,Standard,0.0,No,Debit Card,4.0,Not Returned,2.0,Quarterly
TXN502733,CUST100880,2024-02-28,21.0,Male,Nagpur,Online,Amazon,Accessories,Sunglasses,Levis,Brown,M,1.0,1936.0,50.0,Missing,0.0,Standard,5.0,No,UPI,3.0,Not Returned,2.0,Quarterly
TXN502736,CUST100883,2024-02-29,24.0,Male,Pune,Online,Amazon,Footwear,Boots,Puma,Black,11,3.0,12903.0,51.0,Missing,0.0,Standard,8.0,Yes,Debit Card,3.0,Returned,2.0,Weekly
TXN501637,CUST100534,2024-02-29,42.0,Male,Hyderabad,Online,Amazon,Clothing,Jacket,Roadster,Yellow,M,1.0,893.0,48.0,Missing,0.0,Express,3.0,No,UPI,3.0,Not Returned,1.0,Fortnightly
TXN501165,CUST100350,2024-02-29,40.0,Female,Ahmedabad,Online,Meesho,Accessories,Cap,Bewakoof,Black,Free Size,2.0,516.0,51.0,Missing,199.0,Standard,4.0,No,UPI,4.0,Not Returned,10.0,Weekly
TXN506775,CUST102217,2024-02-29,59.0,Male,Delhi,Online,Ajio,Footwear,Sandals,Bata,Blue,9,1.0,774.0,65.0,Missing,0.0,Standard,4.0,Yes,UPI,4.0,Not Returned,3.0,Quarterly
TXN509635,CUST103070,2024-02-29,35.0,Male,Delhi,Online,Meesho,Footwear,Boots,H&M,White,11,1.0,1359.0,35.0,Missing,199.0,Express,2.0,No,UPI,4.0,Not Returned,2.0,Fortnightly
TXN509832,CUST103141,2024-02-29,35.0,Male,Chennai,Online,Shein,Footwear,Boots,Roadster,Grey,11,1.0,4548.0,45.0,Missing,0.0,Standard,8.0,Yes,Debit Card,5.0,Not Returned,0.0,Quarterly
TXN507653,CUST102500,2024-02-29,47.0,Male,Kolkata,Offline,Myntra,Clothing,Jeans,Max,Beige,L,1.0,461.0,23.0,Missing,0.0,Standard,0.0,No,UPI,3.0,Not Returned,4.0,Weekly
TXN504671,CUST101560,2024-02-29,30.0,Female,Hyderabad,Offline,Myntra,Footwear,Boots,Puma,White,11,1.0,3643.0,67.0,Missing,0.0,Standard,0.0,No,Credit Card,5.0,Not Returned,5.0,Fortnightly
TXN508644,CUST102781,2024-02-29,57.0,Male,Surat,Online,Flipkart,Accessories,Backpack,Allen Solly,Grey,Free Size,1.0,331.0,57.0,Missing,0.0,Standard,6.0,No,Cash on Delivery,3.0,Not Returned,1.0,Monthly
TXN504958,CUST101643,2024-02-29,42.0,Male,Indore,Online,Myntra,Clothing,Kurta,Max,White,M,1.0,423.0,26.0,Missing,199.0,Standard,4.0,Yes,Cash on Delivery,5.0,Not Returned,0.0,Weekly
TXN505338,CUST101744,2024-02-29,26.0,Male,Bangalore,Online,Amazon,Clothing,Shorts,Puma,Navy,XXL,2.0,5527.0,36.0,Missing,99.0,Express,3.0,No,Credit Card,4.0,Not Returned,1.0,Weekly
TXN504069,CUST101341,2024-02-29,23.0,Male,Mumbai,Online,Ajio,Footwear,Sneakers,Zara,Black,10,1.0,3320.0,50.0,Missing,0.0,Express,2.0,Yes,UPI,4.0,Not Returned,3.0,Fortnightly
TXN503691,CUST101187,2024-02-29,43.0,Female,Chennai,Online,Ajio,Clothing,Dress,Levis,Black,XL,1.0,564.0,37.0,Missing,149.0,Standard,8.0,No,Credit Card,5.0,Not Returned,1.0,Monthly
TXN505203,CUST101709,2024-02-29,26.0,Male,Pune,Online,Myntra,Clothing,T-shirt,Nike,Beige,M,1.0,2494.0,48.0,Missing,0.0,Express,3.0,No,Debit Card,5.0,Not Returned,1.0,Monthly
TXN508739,CUST102806,2024-03-01,30.0,Female,Gurgaon,Offline,Myntra,Clothing,Jacket,Levis,Navy,M,1.0,2623.0,36.0,Missing,0.0,Standard,0.0,Yes,Wallet,3.0,Not Returned,4.0,Fortnightly
TXN501353,CUST100424,2024-03-01,35.0,Male,Kolkata,Online,Amazon,Clothing,Hoodie,Nike,Pink,M,1.0,1222.0,56.0,Missing,0.0,Standard,8.0,No,Credit Card,4.0,Not Returned,1.0,Rarely
TXN508597,CUST102765,2024-03-01,40.0,Male,Nagpur,Online,Flipkart,Accessories,Watch,US Polo,Brown,M,2.0,2455.0,41.0,Missing,0.0,Same Day,1.0,Yes,Debit Card,2.0,Returned,8.0,Weekly
TXN505139,CUST101686,2024-03-01,35.0,Female,Bangalore,Online,Meesho,Accessories,Sunglasses,HRX,Navy,M,1.0,346.0,67.0,Missing,199.0,Standard,8.0,No,UPI,3.0,Not Returned,4.0,Fortnightly
TXN501385,CUST100439,2024-03-01,34.0,Female,Pune,Offline,Myntra,Clothing,Saree,Nike,Beige,S,1.0,431.0,38.0,Missing,0.0,Standard,0.0,Yes,UPI,4.0,Returned,3.0,Weekly
TXN509997,CUST103199,2024-03-01,29.0,Female,Bhubaneswar,Online,Myntra,Footwear,Sandals,Zara,Brown,6,1.0,4885.0,28.0,Missing,0.0,Same Day,1.0,Yes,Credit Card,4.0,Not Returned,0.0,Quarterly
TXN505055,CUST101660,2024-03-01,44.0,Male,Bangalore,Online,Myntra,Clothing,Shorts,Max,Blue,XL,1.0,422.0,21.0,Missing,149.0,Express,2.0,No,Wallet,4.0,Not Returned,6.0,Weekly
TXN505185,CUST101695,2024-03-01,46.0,Female,Delhi,Offline,Myntra,Clothing,Dress,Bewakoof,Red,M,1.0,446.0,44.0,Missing,0.0,Standard,0.0,No,UPI,4.0,Not Returned,0.0,Quarterly
TXN502737,CUST100883,2024-03-01,24.0,Male,Pune,Online,Meesho,Footwear,Sandals,Zara,Beige,8,1.0,4666.0,38.0,Missing,0.0,Standard,6.0,Yes,Debit Card,4.0,Not Returned,3.0,Weekly
TXN505315,CUST101738,2024-03-01,18.0,Male,Kolkata,Online,Myntra,Clothing,Shorts,Levis,Blue,M,2.0,4787.0,56.0,Missing,49.0,Standard,7.0,No,UPI,5.0,Not Returned,0.0,Rarely
TXN505817,CUST101892,2024-03-01,54.0,Female,Kochi,Offline,Myntra,Clothing,Kurta,US Polo,Blue,S,1.0,1070.0,45.0,Missing,0.0,Standard,0.0,Yes,Debit Card,4.0,Not Returned,0.0,Quarterly
TXN500333,CUST100083,2024-03-02,52.0,Male,Hyderabad,Online,Flipkart,Accessories,Belt,Bewakoof,White,M,1.0,252.0,68.0,Missing,99.0,Standard,7.0,No,UPI,5.0,Not Returned,10.0,Weekly
TXN508353,CUST102692,2024-03-02,56.0,Male,Noida,Offline,Myntra,Clothing,Hoodie,Zara,Grey,L,1.0,464.0,66.0,Missing,0.0,Standard,0.0,Yes,UPI,4.0,Not Returned,2.0,Monthly
TXN500245,CUST100057,2024-03-02,24.0,Female,Ahmedabad,Online,Flipkart,Clothing,Kurta,Max,Pink,XL,1.0,549.0,50.0,Missing,0.0,Express,2.0,Yes,UPI,4.0,Returned,11.0,Weekly
TXN503855,CUST101265,2024-03-02,19.0,Male,Nagpur,Online,Ajio,Clothing,Shirt,Puma,Pink,M,1.0,2930.0,49.0,Missing,199.0,Same Day,1.0,No,UPI,5.0,Not Returned,6.0,Fortnightly
TXN504827,CUST101604,2024-03-02,23.0,Female,Bangalore,Online,Flipkart,Clothing,T-shirt,US Polo,Beige,L,1.0,1222.0,25.0,Missing,0.0,Standard,6.0,Yes,Net Banking,2.0,Not Returned,5.0,Weekly
TXN507258,CUST102369,2024-03-02,25.0,Male,Delhi,Online,Flipkart,Footwear,Sneakers,Campus,Green,11,1.0,714.0,41.0,Missing,0.0,Express,3.0,No,Net Banking,2.0,Returned,1.0,Fortnightly
TXN500014,CUST100001,2024-03-02,50.0,Male,Bangalore,Online,Amazon,Accessories,Wallet,Puma,Navy,M,1.0,2450.0,23.0,Missing,149.0,Standard,4.0,No,Debit Card,3.0,Not Returned,13.0,Weekly
TXN506352,CUST102093,2024-03-02,26.0,Female,Bangalore,Online,Amazon,Clothing,Dress,H&M,White,L,3.0,2640.0,54.0,Missing,99.0,Standard,7.0,No,UPI,4.0,Not Returned,5.0,Fortnightly
TXN506120,CUST102013,2024-03-03,56.0,Female,Mumbai,Online,Amazon,Accessories,Cap,Puma,Blue,Free Size,1.0,2406.0,51.0,Missing,199.0,Standard,6.0,Yes,Credit Card,4.0,Not Returned,1.0,Fortnightly
TXN504164,CUST101366,2024-03-03,30.0,Male,Pune,Online,Myntra,Footwear,Sandals,US Polo,White,9,4.0,6101.0,62.0,Missing,0.0,Standard,6.0,No,Debit Card,3.0,Not Returned,1.0,Rarely
TXN500086,CUST100022,2024-03-03,25.0,Female,Jaipur,Offline,Myntra,Clothing,Trousers,Nike,Brown,L,1.0,2471.0,42.0,Missing,0.0,Standard,0.0,No,UPI,3.0,Returned,0.0,Rarely
TXN501171,CUST100353,2024-03-03,36.0,Female,Bangalore,Offline,Myntra,Clothing,Jacket,Allen Solly,Green,L,1.0,608.0,67.0,Missing,0.0,Standard,0.0,Yes,Debit Card,4.0,Returned,0.0,Quarterly
TXN509206,CUST102940,2024-03-03,48.0,Male,Kolkata,Online,Meesho,Footwear,Sandals,Puma,Beige,6,2.0,1106.0,28.0,Missing,0.0,Standard,4.0,No,Debit Card,5.0,Not Returned,5.0,Weekly
TXN502415,CUST100774,2024-03-04,53.0,Male,Hyderabad,Offline,Myntra,Footwear,Sneakers,Campus,Black,11,1.0,783.0,65.0,Missing,0.0,Standard,0.0,No,UPI,5.0,Not Returned,2.0,Fortnightly
TXN503580,CUST101146,2024-03-04,40.0,Male,Delhi,Online,Shein,Accessories,Backpack,Levis,Red,Free Size,1.0,2666.0,48.0,Missing,0.0,Standard,6.0,Yes,Debit Card,4.0,Not Returned,5.0,Fortnightly
TXN509371,CUST102983,2024-03-04,52.0,Female,Bangalore,Offline,Myntra,Clothing,Kurta,H&M,Pink,S,1.0,1610.0,52.0,Missing,0.0,Standard,0.0,Yes,Credit Card,4.0,Not Returned,2.0,Weekly
TXN506199,CUST102046,2024-03-04,37.0,Male,Bangalore,Online,Myntra,Footwear,Sandals,H&M,Green,6,1.0,1522.0,55.0,Missing,199.0,Express,2.0,No,Debit Card,5.0,Not Returned,0.0,Monthly
TXN503611,CUST101157,2024-03-04,53.0,Female,Delhi,Online,Myntra,Footwear,Formal Shoes,Roadster,Brown,6,1.0,1801.0,53.0,Missing,0.0,Standard,8.0,Yes,UPI,3.0,Returned,0.0,Monthly
TXN500872,CUST100242,2024-03-04,21.0,Male,Hyderabad,Online,Flipkart,Clothing,T-shirt,Nike,White,M,2.0,6029.0,42.0,Missing,0.0,Same Day,1.0,No,UPI,4.0,Returned,0.0,Monthly
TXN503636,CUST101168,2024-03-04,59.0,Female,Pune,Online,Ajio,Footwear,Slippers,Zara,Yellow,7,2.0,8160.0,54.0,Missing,0.0,Express,4.0,Yes,Debit Card,4.0,Not Returned,3.0,Weekly
TXN500134,CUST100032,2024-03-04,21.0,Female,Jaipur,Online,Amazon,Footwear,Slippers,Roadster,Green,7,1.0,1794.0,62.0,Missing,199.0,Express,2.0,No,UPI,4.0,Not Returned,2.0,Fortnightly
TXN505661,CUST101840,2024-03-04,35.0,Male,Delhi,Online,Shein,Clothing,Jacket,Puma,Beige,S,3.0,6900.0,69.0,Missing,0.0,Standard,5.0,No,UPI,5.0,Not Returned,1.0,Fortnightly
TXN500334,CUST100083,2024-03-04,52.0,Male,Hyderabad,Offline,Myntra,Clothing,Shirt,Max,Blue,XL,4.0,1800.0,38.0,Missing,0.0,Standard,0.0,No,UPI,5.0,Not Returned,11.0,Weekly
TXN506533,CUST102151,2024-03-04,31.0,Male,Bhubaneswar,Online,Flipkart,Footwear,Boots,US Polo,Beige,11,1.0,1848.0,26.0,Missing,49.0,Express,2.0,No,Debit Card,4.0,Returned,4.0,Weekly
TXN507685,CUST102504,2024-03-05,20.0,Female,Kolkata,Online,Ajio,Footwear,Sneakers,Bata,Blue,6,2.0,2723.0,47.0,Missing,0.0,Standard,4.0,No,Debit Card,5.0,Not Returned,7.0,Weekly
TXN503406,CUST101097,2024-03-05,49.0,Male,Surat,Online,Ajio,Accessories,Socks,Levis,White,Free Size,1.0,1643.0,30.0,Missing,199.0,Express,3.0,No,Credit Card,3.0,Returned,2.0,Fortnightly
TXN502575,CUST100839,2024-03-05,56.0,Female,Pune,Online,Ajio,Footwear,Formal Shoes,Roadster,Black,7,1.0,1901.0,61.0,Missing,0.0,Standard,6.0,No,Debit Card,3.0,Not Returned,2.0,Fortnightly
TXN500122,CUST100029,2024-03-05,36.0,Male,Kochi,Offline,Myntra,Footwear,Formal Shoes,HRX,Red,7,2.0,3701.0,25.0,Missing,0.0,Standard,0.0,No,Credit Card,3.0,Not Returned,6.0,Weekly
TXN503309,CUST101069,2024-03-05,18.0,Male,Bangalore,Offline,Myntra,Accessories,Belt,HRX,Yellow,M,2.0,545.0,36.0,Missing,0.0,Standard,0.0,No,UPI,5.0,Not Returned,4.0,Fortnightly
TXN504214,CUST101383,2024-03-05,55.0,Female,Jaipur,Offline,Myntra,Accessories,Backpack,Max,Brown,Free Size,1.0,207.0,24.0,Missing,0.0,Standard,0.0,No,Cash on Delivery,3.0,Not Returned,0.0,Fortnightly
TXN507814,CUST102534,2024-03-05,51.0,Male,Chennai,Online,Amazon,Accessories,Sunglasses,Roadster,Blue,M,2.0,1897.0,21.0,Missing,0.0,Express,3.0,Yes,Debit Card,5.0,Not Returned,6.0,Fortnightly
TXN507768,CUST102520,2024-03-05,36.0,Female,Delhi,Online,Meesho,Footwear,Sneakers,Max,Navy,10,2.0,1546.0,21.0,Missing,0.0,Standard,8.0,No,Debit Card,3.0,Returned,9.0,Weekly
TXN502918,CUST100944,2024-03-06,23.0,Female,Jaipur,Offline,Myntra,Clothing,Saree,Bewakoof,Grey,XL,2.0,808.0,53.0,Missing,0.0,Standard,0.0,No,UPI,4.0,Not Returned,4.0,Fortnightly
TXN504505,CUST101501,2024-03-06,28.0,Male,Kolkata,Online,Flipkart,Footwear,Running Shoes,Nike,Pink,6,1.0,3748.0,25.0,Missing,79.0,Standard,8.0,No,UPI,4.0,Not Returned,2.0,Fortnightly
TXN509963,CUST103186,2024-03-06,50.0,Male,Bhubaneswar,Online,Flipkart,Footwear,Boots,Campus,Green,6,1.0,730.0,44.0,Missing,149.0,Standard,7.0,No,Credit Card,2.0,Returned,0.0,Quarterly
TXN507466,CUST102439,2024-03-06,20.0,Female,Surat,Offline,Myntra,Accessories,Bag,H&M,Grey,Free Size,1.0,197.0,24.0,Missing,0.0,Standard,0.0,No,Credit Card,4.0,Not Returned,16.0,Weekly
TXN509287,CUST102967,2024-03-06,27.0,Male,Chennai,Online,Flipkart,Accessories,Belt,Allen Solly,Yellow,M,2.0,2074.0,54.0,Missing,0.0,Express,4.0,No,Net Banking,5.0,Not Returned,0.0,Quarterly
TXN508027,CUST102595,2024-03-06,24.0,Male,Kochi,Online,Myntra,Accessories,Sunglasses,Zara,Green,M,4.0,8497.0,56.0,Missing,0.0,Standard,8.0,No,UPI,4.0,Not Returned,3.0,Fortnightly
TXN505461,CUST101773,2024-03-06,34.0,Male,Pune,Online,Myntra,Clothing,Jacket,Puma,Yellow,M,1.0,3356.0,44.0,Missing,49.0,Standard,7.0,No,Debit Card,3.0,Returned,6.0,Weekly
TXN505650,CUST101835,2024-03-06,23.0,Female,Bangalore,Online,Ajio,Clothing,Shorts,Max,Navy,L,1.0,427.0,29.0,Missing,0.0,Standard,7.0,Yes,UPI,3.0,Returned,2.0,Fortnightly
TXN505589,CUST101816,2024-03-06,27.0,Female,Chennai,Online,Myntra,Clothing,Kurta,Nike,Black,M,1.0,2016.0,26.0,Missing,0.0,Same Day,1.0,Yes,Credit Card,3.0,Returned,5.0,Weekly
TXN506162,CUST102035,2024-03-06,53.0,Male,Mumbai,Online,Amazon,Footwear,Sandals,Campus,Beige,6,1.0,938.0,55.0,Missing,199.0,Express,4.0,No,UPI,2.0,Not Returned,0.0,Fortnightly
TXN502759,CUST100895,2024-03-07,43.0,Female,Hyderabad,Online,Flipkart,Clothing,Shirt,Roadster,Green,XL,1.0,446.0,40.0,Missing,0.0,Standard,6.0,Yes,UPI,3.0,Not Returned,1.0,Monthly
TXN509194,CUST102939,2024-03-07,25.0,Male,Chennai,Online,Amazon,Clothing,Shorts,H&M,Blue,M,2.0,1786.0,52.0,Missing,0.0,Standard,8.0,No,UPI,3.0,Not Returned,3.0,Weekly
TXN502769,CUST100898,2024-03-07,20.0,Female,Surat,Online,Amazon,Footwear,Boots,US Polo,Red,8,1.0,1401.0,67.0,Missing,0.0,Express,2.0,Yes,EMI,4.0,Not Returned,1.0,Rarely
TXN509069,CUST102894,2024-03-07,28.0,Male,Bangalore,Online,Amazon,Accessories,Wallet,H&M,Navy,M,2.0,1824.0,58.0,Missing,49.0,Same Day,1.0,No,Net Banking,5.0,Not Returned,12.0,Weekly
TXN501660,CUST100539,2024-03-07,18.0,Female,Hyderabad,Online,Amazon,Clothing,Dress,Nike,Red,M,1.0,2174.0,56.0,Missing,0.0,Same Day,1.0,Yes,Net Banking,3.0,Not Returned,10.0,Weekly
TXN505369,CUST101754,2024-03-07,44.0,Male,Mumbai,Offline,Myntra,Accessories,Cap,Max,Grey,Free Size,1.0,329.0,25.0,Missing,0.0,Standard,0.0,No,Credit Card,4.0,Not Returned,2.0,Quarterly
TXN507886,CUST102558,2024-03-07,19.0,Male,Hyderabad,Offline,Myntra,Clothing,Shirt,Zara,Brown,M,1.0,2508.0,65.0,Missing,0.0,Standard,0.0,No,Debit Card,3.0,Not Returned,3.0,Fortnightly
TXN507548,CUST102468,2024-03-07,19.0,Female,Kochi,Online,Meesho,Footwear,Sandals,Campus,White,8,1.0,612.0,67.0,Missing,0.0,Standard,7.0,No,Debit Card,2.0,Not Returned,2.0,Monthly
