ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1,loan_amount_log
127619,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,146500,4.375,1.7179,2779.54,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3540.0,CIB,667,CIB,25-34,to_inst,87.20238095,central,direct,0,45.0,11.89478753335453
120628,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,3.625,-0.0473,5097.5,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,14220.0,CIB,535,EXP,45-54,to_inst,58.23782235,North,direct,0,19.0,12.915341667991576
25870,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,106500,4.56,1.0714,936.0,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2160.0,EXP,609,CIB,45-54,not_inst,67.40506329,central,direct,0,36.0,11.575909653758895
159885,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,776500,4.25,0.653,9249.0,360.0,not_neg,not_int,not_lpsm,1108000.0,sb,ir,home,4U,38280.0,CIB,642,CIB,45-54,not_inst,70.08122744,North,direct,0,10.0,13.562553209400056
96880,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,486500,4.56,0.5338,1104.07,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,7320.0,CRIF,846,EXP,35-44,not_inst,77.46815287,south,direct,0,47.0,13.094994236104542
169604,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,96500,3.75,1.129,3194.48,360.0,neg_amm,int_only,not_lpsm,148000.0,sb,pr,home,1U,1200.0,CRIF,666,CIB,55-64,to_inst,65.2027027,south,direct,0,44.0,11.477308649967686
78265,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,446500,,,,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,7200.0,CIB,796,CIB,35-44,to_inst,84.56439394,North,direct,1,59.0,13.00919691893784
132122,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,156500,4.75,1.0867,1565.42,360.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,5940.0,CRIF,621,EXP,45-54,to_inst,83.24468085,south,direct,0,37.0,11.960817678718287
25580,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,356500,4.375,0.0923,460.04,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4080.0,CIB,647,CIB,25-34,not_inst,94.31216931,North,direct,0,47.0,12.784092323881643
102780,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,565,EXP,65-74,not_inst,,North,direct,1,,12.493133274926212
33160,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,256500,3.99,0.2597,1250.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,11280.0,EXP,620,CIB,35-44,to_inst,67.85714286,North,direct,0,23.0,12.45488784222084
130181,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,406500,3.75,0.1357,1023.57,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,7080.0,CRIF,745,EXP,35-44,not_inst,88.75545852,North,direct,0,34.0,12.915341667991576
52994,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,246500,2.99,-0.7387,0.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,,EXP,541,CIB,65-74,to_inst,95.54263566,central,direct,0,,12.415121329251784
52006,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,526500,3.75,-0.0467,0.0,360.0,neg_amm,not_int,not_lpsm,938000.0,sb,pr,home,1U,10740.0,CRIF,562,EXP,45-54,not_inst,56.13006397,North,direct,0,37.0,13.174008509889596
112975,2019,cf,Female,nopre,type1,p1,l2,nopc,nob/c,726500,4.25,0.2786,5510.2,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,12000.0,EXP,515,CIB,25-34,not_inst,80.01101322,North,direct,0,26.0,13.495995138454019
40559,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,96500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3180.0,EQUI,857,EXP,65-74,to_inst,,south,direct,1,,11.477308649967686
133165,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,116500,4.75,0.8789,2016.25,360.0,not_neg,not_int,lpsm,168000.0,sb,sr,home,1U,8100.0,CRIF,889,CIB,55-64,to_inst,69.3452381,North,direct,0,38.0,11.665655135642039
126251,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,366500,,,,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,4500.0,EXP,788,CIB,35-44,not_inst,80.02183406,North,direct,1,32.0,12.811756528818082
154622,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,666500,3.875,-0.4048,0.0,360.0,not_neg,not_int,not_lpsm,1328000.0,sb,pr,home,1U,13380.0,CRIF,848,CIB,35-44,not_inst,50.18825301,south,direct,0,45.0,13.409796918974868
55758,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,276500,3.75,0.2516,6740.05,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,3660.0,CIB,858,EXP,55-64,to_inst,75.13586957,North,direct,0,43.0,12.529969716574515
172271,2019,,Female,nopre,type1,p1,l1,nopc,nob/c,586500,4.0,0.1584,1778.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,10380.0,CIB,688,CIB,35-44,not_inst,89.1337386,North,direct,0,33.0,13.281929652104052
138472,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,246500,3.625,0.2277,2044.9,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,,CRIF,887,CIB,35-44,to_inst,88.66906475,south,direct,0,,12.415121329251784
32211,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,476500,4.375,0.9573,10750.0,264.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,8700.0,EXP,608,EXP,35-44,to_inst,79.68227425,south,direct,0,35.0,13.074225100710079
39575,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,366500,3.625,0.2417,2602.04,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,3780.0,EXP,579,CIB,25-34,not_inst,94.45876289,North,direct,0,58.0,12.811756528818082
80129,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,526500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,9960.0,EQUI,514,EXP,55-64,to_inst,,south,direct,1,,13.174008509889596
75339,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,366500,2.75,-0.9572,3614.94,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,,CIB,858,EXP,55-64,not_inst,94.45876289,south,direct,0,,12.811756528818082
158128,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,256500,3.875,0.9269,5397.5,240.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,3240.0,CIB,720,CIB,65-74,to_inst,69.70108696,North,direct,0,42.0,12.45488784222084
84779,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,126500,4.25,0.9044,2520.0,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,1500.0,CRIF,570,CIB,>74,to_inst,63.88888889,North,direct,0,37.0,11.748005492256807
124850,2019,ncf,Female,pre,type1,p1,l1,nopc,nob/c,616500,3.625,0.112,1690.0,180.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,12900.0,CRIF,663,CIB,55-64,not_inst,84.68406593,south,direct,0,47.0,13.331815223645236
156410,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,4.75,0.2548,0.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,7980.0,EXP,504,EXP,35-44,not_inst,84.72222222,south,direct,0,36.0,12.890433842121956
97201,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,96500,4.5,1.2519,3164.46,324.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,1860.0,CRIF,632,CIB,65-74,to_inst,46.39423077,south,direct,0,26.0,11.477308649967686
112352,2019,cf,Sex Not Available,pre,type3,p3,l1,nopc,nob/c,106500,3.99,0.3786,2860.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,7080.0,EXP,649,EXP,55-64,to_inst,29.74860335,south,direct,0,36.0,11.575909653758895
39351,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,126500,4.49,1.8982,2052.28,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,2760.0,CIB,628,CIB,35-44,to_inst,91.66666667,central,direct,0,35.0,11.748005492256807
88758,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,,,,360.0,neg_amm,not_int,not_lpsm,278000.0,sb,pr,home,1U,4080.0,CIB,699,CIB,35-44,to_inst,88.66906475,south,direct,1,44.0,12.415121329251784
139680,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,316500,4.5,0.4174,1030.16,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,5520.0,CIB,882,CIB,45-54,not_inst,72.26027397,North,direct,0,40.0,12.66508168011904
74706,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,146500,3.5,0.3463,3850.0,180.0,neg_amm,int_only,not_lpsm,178000.0,sb,pr,home,1U,7320.0,CRIF,778,CIB,55-64,to_inst,82.30337079,North,direct,0,31.0,11.89478753335453
160953,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,306500,4.125,-0.1794,0.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,6600.0,CIB,689,CIB,25-34,to_inst,78.99484536,North,direct,0,24.0,12.632976296995821
76113,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,416500,3.5,0.4268,7073.31,180.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,10200.0,EXP,654,CIB,55-64,to_inst,92.96875,North,direct,0,37.0,12.939644141546536
66802,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,136500,3.875,0.5871,4790.55,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2100.0,EXP,793,EXP,45-54,to_inst,72.60638298,south,direct,0,41.0,11.824087219587643
125422,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,106500,4.99,0.5547,2901.75,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,2520.0,CIB,668,CIB,45-54,to_inst,27.44845361,south,direct,0,49.0,11.575909653758895
84641,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,206500,5.25,0.8037,150.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,10080.0,CIB,781,CIB,55-64,to_inst,80.03875969,North,direct,0,36.0,12.238060533986511
92419,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,446500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5940.0,EQUI,845,EXP,45-54,not_inst,,North,direct,1,,13.00919691893784
89194,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,116500,3.5,0.9196,3347.7,180.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,6300.0,CIB,648,EXP,45-54,to_inst,78.71621622,North,direct,0,33.0,11.665655135642039
59905,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,116500,3.99,1.2633,2940.2,180.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,2700.0,CIB,594,EXP,45-54,to_inst,46.97580645,south,direct,0,47.0,11.665655135642039
26994,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,346500,3.0,-0.7614,0.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,7140.0,EXP,804,EXP,45-54,not_inst,52.65957447,central,direct,0,36.0,12.755640983610817
60358,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,436500,4.125,-0.1569,5246.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,5820.0,CRIF,733,CIB,65-74,not_inst,63.44476744,North,direct,0,40.0,12.986545945209913
140594,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,616500,4.375,0.2338,560.0,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,13800.0,CRIF,744,CIB,55-64,not_inst,83.53658537,North,direct,0,23.0,13.331815223645236
82589,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,686500,3.99,0.5109,8994.21,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,14040.0,CRIF,831,EXP,65-74,to_inst,68.78757515,south,direct,0,47.0,13.439362960853341
139149,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,256500,3.99,0.125,5937.5,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3720.0,EXP,805,CIB,25-34,to_inst,78.20121951,south,direct,0,48.0,12.45488784222084
73684,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,396500,4.75,0.4343,0.0,360.0,not_neg,int_only,not_lpsm,668000.0,sb,pr,home,1U,7020.0,EXP,509,EXP,65-74,to_inst,59.35628743,south,direct,0,28.0,12.890433842121956
85570,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,286500,4.99,0.6805,1393.85,360.0,not_neg,not_int,not_lpsm,388000.0,sb,ir,home,1U,3900.0,CRIF,797,CIB,45-54,not_inst,73.84020619,North,direct,0,35.0,12.565497305532237
155945,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,376500,4.125,0.2789,,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,6060.0,CRIF,559,CIB,35-44,not_inst,90.07177033,south,direct,0,42.0,12.838675982261055
34869,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,316500,4.5,1.1348,7490.0,360.0,not_neg,int_only,not_lpsm,398000.0,sb,pr,home,1U,4200.0,EXP,864,CIB,35-44,to_inst,79.52261307,North,direct,0,43.0,12.66508168011904
105816,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,306500,2.5,-0.6068,795.0,360.0,not_neg,not_int,not_lpsm,898000.0,sb,pr,home,1U,17580.0,CIB,633,CIB,55-64,to_inst,34.13140312,south,direct,0,30.0,12.632976296995821
123845,2019,cf,Female,nopre,type1,p4,l2,nopc,nob/c,626500,4.125,-0.0434,0.0,360.0,not_neg,not_int,not_lpsm,898000.0,sb,pr,home,1U,10560.0,CRIF,503,CIB,35-44,not_inst,69.76614699,North,direct,0,45.0,13.34790564948618
47014,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,176500,3.99,1.1871,3690.63,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,2340.0,EXP,622,CIB,55-64,to_inst,80.96330275,central,direct,0,45.0,12.081081821061819
34274,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,156500,5.375,0.8471,1388.5,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,8700.0,EXP,692,EXP,55-64,to_inst,58.39552239,south,direct,0,48.0,11.960817678718287
36936,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,366500,3.99,0.7665,1967.53,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,5220.0,CRIF,755,CIB,45-54,not_inst,96.95767196,North,direct,0,33.0,12.811756528818082
128022,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,346500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,787,EXP,25-34,not_inst,,south,direct,1,,12.755640983610817
80856,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,76500,4.75,1.7303,1949.91,360.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,2820.0,EXP,881,EXP,55-64,to_inst,86.93181818,south,direct,0,37.0,11.245059091624615
76739,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,186500,4.375,1.0573,1710.75,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,2400.0,EXP,854,CIB,45-54,to_inst,94.19191919,North,direct,0,41.0,12.136191879981927
48163,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2880.0,EQUI,619,EXP,25-34,to_inst,,south,direct,1,,12.285350445351659
99964,2019,cf,Joint,pre,type2,p1,l1,nopc,b/c,216500,3.99,1.3425,0.0,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3360.0,CRIF,517,EXP,<25,not_inst,94.95614035,North,direct,0,42.0,12.285350445351659
96226,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,286500,3.75,1.1064,8279.99,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,5820.0,EXP,724,EXP,25-34,to_inst,84.76331361,south,direct,0,52.0,12.565497305532237
169421,2019,cf,Joint,pre,type3,p1,l1,nopc,nob/c,236500,5.5,1.2834,2300.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,4260.0,CRIF,834,EXP,65-74,to_inst,91.66666667,North,direct,0,58.0,12.373707715234994
136742,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,66500,4.625,1.4528,2020.85,360.0,not_neg,not_int,not_lpsm,68000.0,sb,pr,home,1U,2340.0,CRIF,605,CIB,35-44,to_inst,97.79411765,south,direct,0,44.0,11.104972264124868
98301,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,226500,,,,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3600.0,CRIF,859,EXP,35-44,to_inst,84.51492537,North,direct,1,49.0,12.330504638906516
54697,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,2520.0,EQUI,701,EXP,65-74,to_inst,,North,direct,1,,12.373707715234994
92982,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,186500,5.25,1.2546,923.19,360.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,3660.0,CIB,710,EXP,<25,not_inst,99.20212766,North,direct,0,32.0,12.136191879981927
145671,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,156500,4.5,0.3597,3685.0,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,1980.0,EXP,619,CIB,35-44,to_inst,68.64035088,North,direct,0,47.0,11.960817678718287
86823,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,466500,4.125,0.4612,6254.72,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,11040.0,CIB,609,EXP,45-54,not_inst,79.33673469,south,direct,0,24.0,13.05301544288996
44346,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,546500,3.375,-0.1923,366.16,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,6180.0,CIB,650,EXP,35-44,not_inst,101.5799257,North,direct,0,50.0,13.211291416423222
139314,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,86500,,,,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,1560.0,CRIF,814,CIB,65-74,to_inst,80.09259259,North,direct,1,31.0,11.367911253546788
119096,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,166500,3.75,0.911,2390.0,180.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,9000.0,CIB,715,EXP,55-64,not_inst,27.84280936,North,direct,0,45.0,12.022756594390605
139523,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,236500,,,,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,8160.0,EXP,565,EXP,25-34,to_inst,99.3697479,south,direct,1,51.0,12.373707715234994
43846,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,246500,3.99,0.4184,0.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,6360.0,EXP,805,CIB,25-34,not_inst,91.97761194,south,direct,0,27.0,12.415121329251784
65972,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,606500,4.25,0.1549,0.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,5340.0,EXP,597,CIB,55-64,not_inst,66.79515419,North,direct,0,49.0,13.3154616561695
65182,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,408000.0,sb,ir,home,1U,12960.0,EXP,783,CIB,45-54,not_inst,75.12254902,North,direct,1,46.0,12.632976296995821
30402,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,276500,,,,240.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2520.0,EQUI,603,EXP,45-54,to_inst,,North-East,direct,1,,12.529969716574515
141074,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,286500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10560.0,EQUI,852,EXP,25-34,not_inst,,south,direct,1,,12.565497305532237
31628,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,276500,3.75,0.6877,680.0,180.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,9480.0,CIB,547,EXP,45-54,to_inst,77.23463687,North,direct,0,15.0,12.529969716574515
66481,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,386500,,,,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,9120.0,CIB,554,CIB,45-54,to_inst,84.38864629,south,direct,1,33.0,12.864889734328388
145388,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,556500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8580.0,EQUI,555,EXP,25-34,not_inst,,North,direct,1,,13.229424246641315
159579,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,166500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2340.0,EQUI,855,EXP,55-64,to_inst,,south,direct,1,,12.022756594390605
32769,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,376500,,,,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,9180.0,CRIF,833,EXP,45-54,to_inst,84.04017857,south,direct,1,37.0,12.838675982261055
83467,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,346500,3.625,0.037,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,4200.0,CRIF,540,EXP,25-34,not_inst,56.99013158,North,direct,0,48.0,12.755640983610817
166067,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,266500,3.5,0.0629,2247.5,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,6960.0,CIB,541,CIB,45-54,to_inst,58.18777293,south,direct,0,10.0,12.493133274926212
80069,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,226500,2.99,0.3233,,156.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5460.0,CIB,646,CIB,65-74,to_inst,58.37628866,North,direct,0,36.0,12.330504638906516
145543,2019,,Male,nopre,type2,p1,l1,nopc,b/c,86500,,,,360.0,neg_amm,not_int,not_lpsm,88000.0,sb,pr,home,1U,4980.0,CIB,839,CIB,55-64,to_inst,98.29545455,south,direct,1,42.0,11.367911253546788
47615,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,326500,4.75,0.702,1800.0,360.0,not_neg,int_only,not_lpsm,438000.0,sb,ir,home,1U,17580.0,CRIF,781,EXP,35-44,not_inst,74.543379,south,direct,0,17.0,12.696188290481068
26750,2019,cf,Male,nopre,type1,p3,l2,nopc,nob/c,386500,4.25,0.5905,4018.0,180.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,11340.0,CIB,757,CIB,45-54,to_inst,77.61044177,south,direct,0,46.0,12.864889734328388
139128,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,186500,4.125,0.4748,3362.19,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3480.0,EXP,512,EXP,55-64,to_inst,64.75694444,south,direct,0,41.0,12.136191879981927
79099,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,3.5,-0.1317,0.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,9120.0,EXP,508,EXP,35-44,not_inst,74.66555184,North,direct,0,25.0,13.00919691893784
119213,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,3.75,0.114,1295.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,9540.0,EXP,611,CIB,25-34,not_inst,74.17883212,south,direct,0,29.0,12.915341667991576
71149,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,76500,,,,180.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,0.0,CIB,795,CIB,55-64,to_inst,22.63313609,North,direct,1,18.0,11.245059091624615
67104,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,386500,2.875,-0.8365,3799.07,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,,EXP,538,CIB,45-54,to_inst,69.26523297,south,direct,0,,12.864889734328388
147598,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,566500,4.99,1.0177,6770.0,360.0,neg_amm,not_int,not_lpsm,728000.0,sb,pr,home,1U,18120.0,CIB,606,CIB,55-64,to_inst,77.81593407,south,direct,0,31.0,13.247234124673707
38260,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,166500,4.5,0.2998,4772.5,360.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1U,2100.0,CIB,896,CIB,65-74,to_inst,76.37614679,North,direct,0,52.0,12.022756594390605
137705,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,1166500,,,,360.0,not_neg,int_only,not_lpsm,1808000.0,sb,pr,home,1U,12540.0,EXP,690,CIB,35-44,to_inst,64.51880531,south,direct,1,61.0,13.969519227708577
171167,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,446500,3.625,0.638,,240.0,not_neg,not_int,not_lpsm,1138000.0,sb,pr,home,1U,10560.0,EXP,726,CIB,45-54,to_inst,39.23550088,south,direct,0,37.0,13.00919691893784
71073,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,406500,3.875,0.3023,6362.5,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,5400.0,CIB,672,CIB,45-54,to_inst,70.32871972,south,direct,0,41.0,12.915341667991576
142285,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,396500,4.99,1.2754,0.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,6360.0,CRIF,845,EXP,55-64,to_inst,72.3540146,south,direct,0,61.0,12.890433842121956
60494,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,376500,,,,360.0,not_neg,not_int,not_lpsm,618000.0,sb,sr,home,1U,8280.0,CIB,725,CIB,65-74,not_inst,60.9223301,south,direct,1,43.0,12.838675982261055
